Nilsson IM@Morfeldt-Månsson L,1
Wiechel B@Morfeldt-Månsson L,1
Wiechel B@Nilsson IM,2
Prince AM@Gallo RC,1
Stephan W@Horowitz B,1
Horowitz B@Gallo RC,1
Stephan W@Gallo RC,1
Patrassi GM@Dal Bo Zanon R,1
Patrassi GM@Martinelli S,2
Dal Bo Zanon R@Boscaro M,3
Martinelli S@Dal Bo Zanon R,1
Martinelli S@Boscaro M,1
Martinelli S@Girolami A,2
Perret BA@Furlan M,11
Furlan M@Beck EA,17
Perret BA@Beck EA,11
Mariani G@Mandelli F,2
Peiró A@Jorquera JI,2
Peiró A@Carmona E,1
Peiró A@Aznar JA,2
Sánchez-Cuenca JM@Peiró A,1
Micklem LR@Hornsey V,1
McCann MC@Hornsey V,1
James K@Hornsey V,1
Hornsey V@Dawes J,1
McClelland DB@Hornsey V,1
Prowse CV@Hornsey V,1
Micklem LR@Dawes J,1
Micklem LR@McClelland DB,1
McCann MC@Dawes J,1
McClelland DB@McCann MC,1
Prowse CV@McCann MC,1
James K@Dawes J,2
McClelland DB@James K,1
Prowse CV@James K,2
Yoshino N@Takahashi H,1
Yoshino N@Hanano M,1
Yoshino N@Shibata A,1
Bröcker-Vriends AH@Bertina RM,1
van der Linden IK@Bröcker-Vriends AH,1
Veltkamp JJ@Bröcker-Vriends AH,1
Veltkamp JJ@Briët E,2
Quadt R@Bertina RM,1
van der Linden IK@Quadt R,1
Veltkamp JJ@Quadt R,1
van de Kamp JJ@Bertina RM,1
Pearson PL@Bertina RM,1
van der Linden IK@van de Kamp JJ,1
van der Linden IK@Pearson PL,1
van der Linden IK@Veltkamp JJ,2
van de Kamp JJ@Veltkamp JJ,1
Veltkamp JJ@Pearson PL,1
Nachman RL@Leung LL,3
Nachman RL@Harpel PC,1
Leung LL@Harpel PC,1
Rizza CR@Rees DJ,3
Ofosu FA@Inwood M,1
Inwood M@Blajchman MA,1
Tedder RS@Ludlam CA,1
Ludlam CA@Cheingsong-Popov R,1
Tucker J@Tedder RS,1
Tucker J@Cheingsong-Popov R,1
Tucker J@McClelland DB,1
Tucker J@Prescott RJ,1
Tedder RS@Steel CM,1
Steel CM@Cheingsong-Popov R,1
Steel CM@McClelland DB,1
Steel CM@Prescott RJ,2
Tedder RS@McClelland DB,1
Tedder RS@Prescott RJ,1
McClelland DB@Cheingsong-Popov R,1
Prescott RJ@Cheingsong-Popov R,1
Prescott RJ@McClelland DB,1
Panicucci F@Bernardi F,1
Positano M@Bernardi F,1
Pitruzzello S@Bernardi F,1
Panicucci F@Marchetti G,1
Positano M@Marchetti G,1
Pitruzzello S@Marchetti G,1
Positano M@Panicucci F,2
Pitruzzello S@Panicucci F,2
Positano M@Pitruzzello S,2
Reilly JT@Nash JR,2
Reilly JT@Mackie MJ,3
Reilly JT@McVerry BA,3
Nash JR@Mackie MJ,2
Nash JR@McVerry BA,2
McVerry BA@Mackie MJ,3
Miller MA@Coots MC,1
Weiss MA@Glueck HI,2
Pollak VE@Glueck HI,2
Weiss MA@Pollak VE,2
Weiss MA@Miller MA,2
Weiss MA@Coots M,1
Pollak VE@Miller MA,2
Pollak VE@Coots M,1
Thorpe GH@Kricka LJ,2
Whitehead TP@Thorpe GH,2
Whitehead TP@Kricka LJ,2
Heldebrant CM@Evatt BL,1
Welte K@Lu L,1
Welte K@Castro-Malaspina H,1
Welte K@Moore MA,1
Lu L@Castro-Malaspina H,1
Moore MA@Lu L,1
Moore MA@Castro-Malaspina H,2
Vicariotto M@Patrassi GM,1
Vicariotto M@Martinelli S,1
Vicariotto M@Girolami A,2
Morita T@Kisiel W,1
Rotblat F@O'Brien DP,5
Rotblat F@O'Brien FJ,1
O'Brien FJ@O'Brien DP,1
O'Brien FJ@Goodall AH,1
de la Salle H@Dott K,1
de la Salle H@Cazenave JP,1
de la Salle H@Tolstoshev P,2
Tolstoshev P@Dott K,1
Tolstoshev P@Cazenave JP,2
Tolstoshev P@Lecocq JP,4
Kumar A@Insley M,1
Kurachi K@Kumar A,1
Taylor L@McGrath KM,1
McGrath KM@Ekert H,1
McGrath KM@Gust ID,1
Thomas KB@Taylor L,1
Thomas KB@Ekert H,1
Thomas KB@Gust ID,1
Taylor L@Herrington RW,1
Herrington RW@Ekert H,1
Herrington RW@Gust ID,1
Taylor L@Ekert H,2
Taylor L@Schiff P,1
Taylor L@Gust ID,1
Schiff P@Ekert H,1
Gust ID@Ekert H,1
Schiff P@Gust ID,1
Savidge GF@Colombo M,1
Gazengel C@Colombo M,1
Savidge GF@Mannucci PM,1
Mannucci PM@Gazengel C,1
Savidge GF@Gazengel C,1
Schimpf K@Savidge GF,1
Schimpf K@Gazengel C,1
Yoshitake S@Foster DC,2
Schach BG@Foster DC,1
Schach BG@Kurachi K,1
Lowe GD@Harvie A,2
Turner J@Harvie A,2
Harvie A@Forbes CD,2
Turner J@Lowe GD,2
Turner J@Forbes CD,2
Yasunaga K@Uchino H,1
Ornberg RL@Banerjee DK,1
Heldman E@Banerjee DK,1
Pollard HB@Banerjee DK,1
Ornberg RL@Heldman E,1
Pollard HB@Ornberg RL,1
Vicariotto M@Casonato A,1
Vicariotto M@Fabris F,1
Kazmier FJ@Daniels TM,1
Kazmier FJ@Bowie EJ,1
de la Fuente B@Kasper CK,1
de la Fuente B@Rickles FR,1
Rickles FR@Hoyer LW,3
Sanders NL@Bajaj SP,1
Zivelin A@Sanders NL,1
Sanders NL@Rapaport SI,1
Zivelin A@Bajaj SP,1
Nelson L@Cohen A,1
Stump DC@Henriksen RA,2
van Rijn JL@van Dieijen G,2
van Dieijen G@Govers-Riemslag JW,1
van Dieijen G@Rosing J,5
van Rijn JL@Govers-Riemslag JW,1
Hemker HC@Govers-Riemslag JW,1
Greer IA@Greaves M,1
Madhok R@Greer IA,1
Preston FE@Greer IA,1
Madhok R@Greaves M,1
Lowe GD@Greaves M,1
Greaves M@Forbes CD,1
Preston FE@Madhok R,1
Preston FE@Forbes CD,1
Nordfang O@Dinesen B,1
Ezban M@Dinesen B,1
Forestier F@Amiral J,1
Daffos F@Amiral J,1
Rainaut M@Amiral J,1
Solé Y@Amiral J,1
Sala N@Gonzalez R,1
Sala N@Alberca I,1
Vicente V@Sala N,1
Samor B@Goudemand J,1
Montreuil J@Goudemand J,1
Carta CA@Antonarakis SE,1
Toole JJ@Antonarakis SE,1
Hoyer LW@Carta CA,4
Toole JJ@Carta CA,1
Kazazian HH Jr@Carta CA,1
Toole JJ@Hoyer LW,1
Toole JJ@Kazazian HH Jr,1
Latt SA@Ginsburg D,1
Latt SA@Handin RI,1
Latt SA@Bonthron DT,1
Orkin SH@Latt SA,1
McDougal JS@Jason J,1
Stein SF@Jason J,1
McDougal JS@Dixon G,1
Stein SF@Dixon G,1
Austen DE@Anson DS,1
Sakuragawa N@Niiya K,1
Sakuragawa N@Kondo S,1
Niiya K@Kondo S,1
Miller JL@Kupinski JM,2
Su IJ@Chen JS,1
Vehar G@Stern DM,1
Stern DM@Esmon CT,1
Vehar G@Nawroth PP,1
Nawroth PP@Esmon CT,1
Vehar G@Kisiel W,1
Kisiel W@Esmon CT,1
Vehar G@Esmon CT,1
Kobrinsky NL@Bishop AJ,2
Israels ED@Bishop AJ,1
Cheang MS@Bishop AJ,2
Jothy S@Bégin LR,1
Duncan A@Bowie EJ,1
Owen CA Jr@Duncan A,1
Fass DN@Duncan A,1
Owen CA Jr@Fass DN,3
Toole JJ@Fass DN,1
Schlink GT@Johnson GS,2
Triplett DA@LaDuca FM,1
Kramer RH@Conant MA,1
Greenspan JS@Conant MA,1
Hoyer LW@Golbus MS,1
Hoyer LW@Hobbins JC,2
Mahoney MJ@Hoyer LW,3
Golbus MS@Carta CA,1
Hobbins JC@Carta CA,1
Mahoney MJ@Carta CA,2
Hobbins JC@Golbus MS,1
Mahoney MJ@Golbus MS,1
Mahoney MJ@Hobbins JC,2
McGraw RA@Lundblad RL,2
Lundblad RL@Davis LM,2
Stafford DW@Lundblad RL,2
Wallmark A@Holmberg L,2
Wallmark A@Hedner U,1
Wallmark A@Sjögren HO,2
Ljung R@Hedner U,1
Sjögren HO@Ljung R,1
Nilsson IM@Hedner U,9
Sjögren HO@Nilsson IM,2
Holmberg L@Hedner U,1
Sjögren HO@Holmberg L,2
Sjögren HO@Hedner U,1
Wagner CR@Vetto RM,2
Wagner CR@Burger DR,2
Vetto RM@Burger DR,3
Partington MW@Forster-Gibson CJ,2
Partington MW@Mulligan LM,2
Simpson NE@Partington MW,2
Partington MW@Holden JJ,2
White BN@Partington MW,2
Stern D@Nawroth P,2
Stern D@Kisiel W,2
Lämmle B@Griffin JH,1
Ramsey RB@Kalyanaraman VS,1
McDougal S@Kalyanaraman VS,1
Kalyanaraman VS@Holloway B,1
Kalyanaraman VS@Harrison AK,1
McDougal S@Feorino P,1
Holloway B@Feorino P,1
Harrison AK@Feorino P,1
Ramsey RB@Palmer EL,2
Ramsey RB@McDougal S,1
Ramsey RB@Holloway B,1
Ramsey RB@Harrison AK,2
Palmer EL@McDougal S,1
Palmer EL@Holloway B,1
Palmer EL@Harrison AK,2
McDougal S@Holloway B,1
McDougal S@Harrison AK,1
Holloway B@Harrison AK,1
Köller U@Bettelheim P,1
McDougal S@Bettelheim P,1
Graninger W@Bettelheim P,1
Knapp W@Bettelheim P,1
McDougal S@Köller U,1
Köller U@Graninger W,1
Köller U@Knapp W,2
McDougal S@Graninger W,1
McDougal S@Knapp W,1
McDougal S@Lechner K,1
Knapp W@Graninger W,1
Lechner K@Graninger W,1
Lechner K@Knapp W,3
Lederman MM@Evatt BL,1
McDougal JS@Lederman MM,1
Ratnoff OD@Evatt BL,1
Ratnoff OD@McDougal JS,1
Sumiyoshi A@Asada Y,1
Hayashi T@Asada Y,1
Suzumiya J@Asada Y,1
Sumiyoshi A@Hayashi T,1
Suzumiya J@Hayashi T,1
Matsumoto M@Hashimoto K,1
Limentani SA@Liebman HA,1
Goralka TM@Gitschier J,2
Gitschier J@Chen EY,2
Wood WI@Tuddenham EG,3
Wood WI@Goralka TM,2
Wood WI@Chen EY,2
Tuddenham EG@Shuman MA,1
Tuddenham EG@Goralka TM,1
Tuddenham EG@Chen EY,1
Shuman MA@Goralka TM,1
Shuman MA@Chen EY,1
Goralka TM@Chen EY,2
Lawn RM@Goralka TM,2
Lawn RM@Chen EY,2
Michielsen P@Gresele P,1
Michielsen P@Deckmyn H,1
Michielsen P@Colucci M,1
Michielsen P@Arnout J,1
Vermylen J@Michielsen P,1
Gresele P@Deckmyn H,1
Gresele P@Colucci M,2
Gresele P@Arnout J,1
Vermylen J@Gresele P,1
Deckmyn H@Colucci M,1
Deckmyn H@Arnout J,1
Vermylen J@Deckmyn H,1
Colucci M@Arnout J,1
Vermylen J@Colucci M,1
Taguchi T@Matsuo K,1
Taguchi T@Kawahara K,1
Matsuo K@Kawahara K,1
Vaziri ND@Toohey J,2
Vaziri ND@Paule P,2
Winer RL@Toohey J,1
Winer RL@Paule P,1
Toohey J@Alikhani S,2
Toohey J@Paule P,2
Paule P@Alikhani S,2
Scheibel E@Feddersen C,1
Scharrer I@Hach V,1
Scharrer I@Mueller-Eckhardt C,1
Mitchell D@Gusterson BA,2
Rizza CR@Lee CA,1
Thomas HC@Bofill M,1
Rizza CR@Bofill M,1
Thomas HC@Janossy G,1
Rizza CR@Janossy G,1
Thomas HC@Rizza CR,1
Noyes CM@Monroe DM,1
Straight DL@Monroe DM,1
Straight DL@Noyes CM,2
Roberts HR@Noyes CM,6
Noyes CM@Griffith MJ,5
Straight DL@Griffith MJ,2
Noyes CM@McGraw RA,1
McGraw RA@Graham JB,1
Noyes CM@Davis LM,1
Graham JB@Davis LM,1
Noyes CM@Lundblad RL,4
Noyes CM@Graham JB,1
Stafford DW@Noyes CM,1
Lundblad RL@Graham JB,1
Roberts HR@Graham JB,1
Stafford DW@Graham JB,1
Riess H@Hiller E,1
Morita T@Hashimoto N,1
Iwanaga S@Hashimoto N,1
Tsuchie H@Hinuma Y,2
Kurimura T@Hinuma Y,2
Phillips MA@Mulligan LM,1
Phillips MA@Forster-Gibson CJ,1
Phillips MA@Partington MW,1
Simpson NE@Phillips MA,1
Oberlé I@Drayna D,2
White R@Oberlé I,1
Drayna D@Camerino G,2
White R@Drayna D,1
Mandel JL@Drayna D,2
White R@Camerino G,1
White R@Mandel JL,1
Zettervall O@Sundqvist SB,1
Sundqvist SB@Nilsson IM,3
Vandervelde EM@Mortimer PP,1
Lazerson J@Harrison J,2
Harrison J@Anderson G,1
Lazerson J@Abildgaard C,1
Anderson G@Abildgaard C,1
Lazerson J@Anderson G,1
Jesty J@Hultin MB,3
Foidart JM@Ekfors TO,1
Panicucci F@Arrighi S,1
Panicucci F@Bucci E,1
Panicucci F@Lecchini L,4
Lecchini L@Arrighi S,1
Pitruzzello S@Arrighi S,1
Positano M@Arrighi S,1
Lecchini L@Bucci E,1
Pitruzzello S@Bucci E,1
Positano M@Bucci E,1
Pitruzzello S@Lecchini L,1
Positano M@Lecchini L,1
Hellings JA@Duermeyer W,3
Stute R@Hellings JA,4
Stute R@Duermeyer W,3
Weiss HJ@Turitto VT,3
Zimmerman TS@Turitto VT,1
Turitto VT@Sussman II,1
Zimmerman TS@Weiss HJ,1
Weiss HJ@Sussman II,3
Zimmerman TS@Sussman II,1
Paul C@Bratt G,1
Schulman S@Bratt G,1
Paul C@Blombäck M,2
Schulman S@Paul C,1
Gitschier J@Drayna D,1
Tuddenham EG@Drayna D,1
Lawn RM@Drayna D,1
Stockman JA 3rd@Poiesz BJ,1
Williams CE@Rose PE,2
Rose PE@Hill FG,2
Williams CE@Hill FG,4
Rawlings E@Goodall AH,3
McGraw A@Goodall AH,1
Rawlings E@Chand S,1
O'Brien DP@Chand S,1
McGraw A@Chand S,1
Rawlings E@O'Brien DP,3
Rawlings E@McGraw A,1
Tuddenham EG@Rawlings E,3
O'Brien DP@McGraw A,1
Lloyd JV@Hondow JA,2
Russell WJ@Lloyd JV,2
Tunbridge LJ@Rodgers SE,1
Tunbridge LJ@Hondow JA,1
Tunbridge LJ@Russell WJ,1
Rodgers SE@Hondow JA,1
Russell WJ@Rodgers SE,1
Russell WJ@Hondow JA,2
Oberle I@Camerino G,1
Oberle I@Heilig R,1
Oberle I@Grunebaum L,1
Oberle I@Cazenave JP,1
Oberle I@Mannucci PM,1
Heilig R@Camerino G,2
Grunebaum L@Camerino G,2
Cazenave JP@Camerino G,2
Heilig R@Grunebaum L,1
Heilig R@Cazenave JP,1
Mannucci PM@Heilig R,1
Mannucci PM@Grunebaum L,1
Mandel JL@Grunebaum L,2
Mannucci PM@Cazenave JP,1
Mandel JL@Cazenave JP,2
Mannucci PM@Mandel JL,1
Trapp HG@Straight DL,1
Straight DL@Hiskey RG,1
Trapp HG@Noyes CM,1
Noyes CM@Hiskey RG,1
Trapp HG@Roberts HR,2
Trapp HG@Hiskey RG,1
Trapp HG@Griffith MJ,2
Roberts HR@Hiskey RG,1
Hiskey RG@Griffith MJ,1
Stormorken H@Orstavik KH,1
Scott JP@Maryjowski MC,1
Scott JP@Pachman LM,1
Pachman LM@Maryjowski MC,2
Purrello M@Alhadeff B,2
Szabo P@Purrello M,2
Rocchi M@Purrello M,2
Siniscalco M@Purrello M,2
Szabo P@Alhadeff B,2
Rocchi M@Alhadeff B,2
Siniscalco M@Alhadeff B,2
Szabo P@Rocchi M,2
Szabo P@Siniscalco M,2
Siniscalco M@Rocchi M,2
Liszka K@Köller U,1
Pabinger-Fasching I@Liszka K,1
Liszka K@Lechner K,2
Liszka K@Knapp W,1
Pabinger-Fasching I@Knapp W,1
Hewick RM@Fass DN,2
Nesheim ME@Fass DN,2
Mann KG@Fass DN,5
Knutson GJ@Hewick RM,2
Nesheim ME@Hewick RM,2
Nesheim ME@Knutson GJ,2
Mann KG@Knutson GJ,2
Thorpe GH@George J,1
Kricka LJ@George J,1
Whitehead TP@George J,1
Salem HH@Howard MA,3
Salem HH@Koutts J,2
Salem HH@Firkin BG,4
Koutts J@Howard MA,3
Koutts J@Firkin BG,4
Kasper CK@Boylen AL,2
Ewing NP@Boylen AL,1
Dietrich SL@Boylen AL,1
Cook EH@Bradley DW,6
Schable CA@Bradley DW,2
Maynard JE@Bradley DW,7
McCaustland KA@Cook EH,3
Schable CA@McCaustland KA,2
McCaustland KA@Maynard JE,4
Schable CA@Cook EH,2
Ebert JW@Cook EH,5
Maynard JE@Cook EH,6
Schable CA@Ebert JW,2
Schable CA@Maynard JE,2
Maynard JE@Ebert JW,5
Eyster ME@Ballard JO,5
Jason J@Hilgartner M,1
Spira TJ@Jason J,1
Jason J@Aledort L,1
Jason J@Evatt B,1
Holman RC@Hilgartner M,1
Hilgartner M@Dixon G,1
Spira TJ@Hilgartner M,1
Hilgartner M@Evatt B,1
Holman RC@Aledort L,1
Holman RC@Evatt B,1
Spira TJ@Dixon G,1
Dixon G@Aledort L,1
Evatt B@Dixon G,1
Spira TJ@Aledort L,1
Spira TJ@Evatt B,1
Evatt B@Aledort L,1
Thomas JE@Peake IR,1
Thomas JE@Giddings JC,2
Welch AN@Thomas JE,1
Thomas JE@Bloom AL,2
Welch AN@Giddings JC,1
Welch AN@Bloom AL,1
Yoshioka A@Thomas JE,1
Yoshioka A@Bloom AL,2
Giddings JC@Fujimura Y,1
Thomas JE@Fujimura Y,1
Fujimura Y@Bloom AL,1
Rosing J@Bevers EM,1
van Rijn JL@Bevers EM,1
van Dieijen G@Bevers EM,1
Zwaal RF@Bevers EM,1
van Dieijen G@Zwaal RF,1
Wallmark A@Lamme S,1
Lamme S@Holmberg L,1
Nilsson IM@Lamme S,3
Sjögren HO@Lamme S,1
Fenoglio CM@Capo V,2
Muntean WE@Borkenstein MH,2
Muntean WE@Haas J,1
Haas J@Borkenstein MH,1
van Wijngaarden A@van Hinsbergh VW,1
van Tilburg NH@van Hinsbergh VW,1
van Hinsbergh VW@Haverkate F,1
van Wijngaarden A@van Tilburg NH,1
van Wijngaarden A@Haverkate F,1
van Tilburg NH@Haverkate F,1
Van Thiel DH@Spero JA,2
Van Thiel DH@Lewis JH,2
Van Thiel DH@Ragni MV,1
Van Thiel DH@Bontempo FA,1
Weber J@Janossy G,1
McLaughlin JE@Janossy G,1
Janossy G@Harris JR,1
Weber J@Bofill M,1
McLaughlin JE@Bofill M,1
Harris JR@Bofill M,1
Weber J@McLaughlin JE,1
Weber J@Harris JR,1
McLaughlin JE@Harris JR,1
Tuncer M@Altay C,1
Ozsoylu S@Altay C,1
Tuncer M@Ozsoylu S,1
Goedert JJ@Gallo RC,2
Gallo RC@Eyster ME,1
Orlando M@Hassan HJ,1
Orlando M@Leonardi A,1
Orlando M@Chelucci C,1
Orlando M@Guerriero R,1
Orlando M@Mannucci PM,1
Orlando M@Mariani G,2
Peschle C@Orlando M,1
Mariani G@Leonardi A,1
Mariani G@Guerriero R,1
Trump BF@Trifillis AL,1
Ragni MV@Cohen B,1
Ragni MV@Rabin BS,2
Rabin BS@Cohen B,1
Winkelstein A@Cohen B,1
Winkelstein A@Rabin BS,1
Myllylä G@Ikkala E,3
Viinikka L@Ikkala E,1
Ylikorkala O@Ikkala E,1
Rasi V@Myllylä G,3
Viinikka L@Myllylä G,1
Ylikorkala O@Myllylä G,1
Kisker CT@Clarke WR,2
Warren ST@Jagadeeswaran P,2
Veltkamp JJ@Terwiel JP,2
Terwiel JP@Bertina RM,2
van der Linden IK@Terwiel JP,1
van Tilburg NH@Terwiel JP,2
van Tilburg NH@Veltkamp JJ,3
van der Linden IK@van Tilburg NH,1
Stern D@Handley D,1
Kisiel W@Handley D,2
Jesmok G@Grove N,1
Yap PL@McDonald C,1
Prowse C@McDonald C,1
Yap PL@Prowse C,1
Hellgren M@Blombäck M,2
Ruffo S@Donati-Cori G,2
Tendi E@Ruffo S,2
Messori A@Donati-Cori G,3
Tendi E@Messori A,3
Longo G@Donati-Cori G,3
Tendi E@Longo G,3
Matucci M@Donati-Cori G,3
Morfini M@Donati-Cori G,3
Tendi E@Donati-Cori G,3
Tendi E@Matucci M,3
Tendi E@Morfini M,3
Mori S@Hirose T,1
Takanashi R@Mori S,1
Takanashi R@Hirose T,1
Prince AM@Einarsson M,1
Einarsson M@Brotman B,1
Wang Y@Beck EA,1
Wang Y@Furlan M,1
Poggi M@Coccheri S,1
Coccheri S@Andreoli A,1
Poggi M@Palareti G,2
Palareti G@Andreoli A,1
Poggi M@Andreoli A,1
Reisner H@Orstavik KH,1
Orstavik KH@Graham JB,1
Reisner H@Graham JB,1
Gralnick HR@Flaum MA,3
Kessler CM@Gralnick HR,2
Gralnick HR@Coller BS,4
Kessler CM@Flaum MA,1
Flaum MA@Coller BS,1
Kessler CM@Coller BS,1
Sie P@Durand D,1
Suc JM@Sie P,1
Sie P@Boneu B,2
Suc JM@Durand D,2
Durand D@Boneu B,2
Suc JM@Boneu B,2
de la Fuente B@Panek S,1
Panek S@Hoyer LW,1
Vannini S@Matucci M,4
Vannini S@Messori A,4
Vannini S@Donati-Cori G,2
Vannini S@Longo G,4
Vannini S@Morfini M,4
Vannini S@Tendi E,2
Cederbaum AI@Brettler DB,1
Forsberg AD@Cederbaum AI,1
Levine PH@Cederbaum AI,2
Stel HV@Sakariassen KS,3
de Groot PG@Stel HV,3
van Mourik JA@Stel HV,4
Stel HV@Sixma JJ,3
de Groot PG@Sakariassen KS,3
van Mourik JA@Sakariassen KS,3
van Mourik JA@de Groot PG,3
van Mourik JA@Sixma JJ,5
Rogers C@Bowman PD,1
Rogers C@Goldstein GW,1
Sato T@Nakamura Y,1
Tanimura A@Nakamura Y,2
Takahashi Y@Nakamura Y,1
Nakamura Y@Hachisuka H,2
Nakamura Y@Hashimoto H,1
Tanimura A@Sato T,1
Takahashi Y@Sato T,1
Sato T@Hachisuka H,1
Sato T@Hashimoto H,1
Tanimura A@Takahashi Y,1
Tanimura A@Hachisuka H,2
Tanimura A@Hashimoto H,1
Takahashi Y@Hachisuka H,1
Takahashi Y@Hashimoto H,1
Hashimoto H@Hachisuka H,1
Griffith MJ@Briet E,1
Lundblad RL@Griffith MJ,4
Noyes CM@Briet E,1
Lundblad RL@Briet E,1
Roberts HR@Briet E,1
Ordóñez NG@Ayala AG,2
Chermann JC@Aymard JP,1
Montagnier L@Aymard JP,1
Janot C@Chermann JC,1
Montagnier L@Janot C,1
Chermann JC@Briquel ME,1
Legras B@Chermann JC,1
Chermann JC@Alexandre P,1
Streiff F@Chermann JC,1
Montagnier L@Briquel ME,1
Montagnier L@Legras B,1
Montagnier L@Alexandre P,1
Streiff F@Montagnier L,1
Mattei MG@Davies KE,1
Mattei JF@Davies KE,1
Veenema H@Davies KE,1
Harper K@Davies KE,2
Mattei MG@Mattei JF,3
Veenema H@Mattei MG,1
Mattei MG@Harper K,1
Veenema H@Mattei JF,1
Mattei JF@Harper K,1
Veenema H@Harper K,1
Meyer K@Briët E,1
Broekmans AW@Briët E,1
Meyer K@Broekmans AW,1
White LA@Ryan US,1
Mattei MG@Heilig R,1
Oberlé I@Mattei MG,1
Mattei MG@Mandel JL,2
Mattei JF@Heilig R,1
Oberlé I@Mattei JF,1
Mattei JF@Mandel JL,2
Yasuda K@Matsumoto K,1
Yasuda K@Okubo K,1
Yasuda K@Hiyoshi Y,1
Okubo K@Matsumoto K,1
Matsumoto K@Hiyoshi Y,1
Okubo K@Hiyoshi Y,1
Nagata N@Ishida T,1
Sueishi K@Nagata N,1
Tanaka K@Nagata N,1
Sueishi K@Ishida T,1
Tanaka K@Ishida T,1
Tanaka K@Sueishi K,1
Tsuchie H@Matsui T,1
Matsui T@Kawatani T,1
Kawatani T@Hinuma Y,1
Matsui T@Kurimura T,1
Matsui T@Hinuma Y,1
Suzuki K@Matsuda Y,1
Yamashita T@Suzuki K,1
Suzuki K@Hashimoto S,3
Nishioka J@Matsuda Y,1
Yamashita T@Matsuda Y,1
Matsuda Y@Hashimoto S,1
Yamashita T@Nishioka J,1
Nishioka J@Hashimoto S,3
Yamashita T@Hashimoto S,1
Duray PH@Barwick KW,1
Madri JA@Duray PH,1
Madri JA@Barwick KW,2
Mackie IJ@Ho D,1
Machin SJ@Ho D,1
Tsutsumi Y@Nagura H,1
Tsutsumi Y@Nakashima N,1
Watanabe K@Tsutsumi Y,1
Nakashima N@Nagura H,1
Watanabe K@Nagura H,1
Watanabe K@Nakashima N,1
Mauro A@Germano I,2
Mauro A@Giaccone G,2
Giaccone G@Germano I,2
Giordana MT@Germano I,2
Schiffer D@Germano I,2
Giordana MT@Giaccone G,2
Schiffer D@Giaccone G,2
Sultan Y@Avner P,3
Sultan Y@Jeanneau C,5
Maisonneuve P@Avner P,2
Jeanneau C@Avner P,3
Maisonneuve P@Jeanneau C,2
Marbet GA@Christe M,2
Duckert F@Christe M,2
Madhok R@Froebel KS,2
Stenbjerg S@Froebel KS,1
Lowe GD@Froebel KS,2
Froebel KS@Forbes CD,2
Goedert JJ@Froebel KS,1
Gallo RC@Froebel KS,1
Stenbjerg S@Madhok R,1
Madhok R@Goedert JJ,1
Madhok R@Gallo RC,1
Stenbjerg S@Lowe GD,1
Stenbjerg S@Forbes CD,1
Stenbjerg S@Goedert JJ,1
Stenbjerg S@Gallo RC,1
Lowe GD@Goedert JJ,1
Lowe GD@Gallo RC,1
Goedert JJ@Forbes CD,1
Gallo RC@Forbes CD,1
Horbett TA@Counts RB,1
Suzuki K@Bern MM,1
Mann K@Bern MM,1
Hoyer L@Bern MM,1
Bern MM@Arkin C,1
Davis G@Bern MM,1
Suzuki K@Mann K,1
Suzuki K@Hoyer L,1
Suzuki K@Arkin C,1
Suzuki K@Davis G,1
Mann K@Hoyer L,1
Mann K@Arkin C,1
Mann K@Davis G,1
Hoyer L@Arkin C,1
Hoyer L@Davis G,1
Davis G@Arkin C,1
Rizza CR@Anson DS,2
Szabo P@Filippi G,1
Purrello M@Filippi G,1
Rocchi M@Filippi G,1
Filippi G@Alhadeff B,1
Siniscalco M@Filippi G,2
Orthner CL@Menache D,1
Triantaphyllopoulos DC@Menache D,1
Triantaphyllopoulos DC@Orthner CL,1
Winter M@Needham J,1
Winter M@Cameron JS,1
Needham J@Cameron JS,1
Rose PE@Enayat SM,1
Sunderland R@Rose PE,1
Short PE@Rose PE,1
Sunderland R@Enayat SM,1
Short PE@Enayat SM,2
Williams CE@Enayat SM,2
Hill FG@Enayat SM,2
Sunderland R@Short PE,1
Williams CE@Sunderland R,1
Sunderland R@Hill FG,1
Williams CE@Short PE,3
Short PE@Hill FG,3
Ooya K@Nagata M,1
Yonezawa S@Nagata M,1
Sakae K@Nagata M,1
Yonezawa S@Ooya K,1
Sakae K@Ooya K,1
Ciavarella N@Antoncecchi S,2
Ranieri P@Antoncecchi S,2
Stern DM@Drillings M,3
Nawroth PP@Handley D,1
Nawroth PP@Drillings M,1
Kisiel W@Drillings M,2
Handley D@Drillings M,1
van Wijngaarden A@Cupers R,1
Wozney JM@Toole JJ,1
Toole JJ@Buecker JL,1
Wozney JM@Pittman DD,1
Wozney JM@Kaufman RJ,1
Wozney JM@Orr EC,1
Pittman DD@Buecker JL,1
Kaufman RJ@Buecker JL,1
Orr EC@Buecker JL,1
Vehar GA@Keyt B,2
Vehar GA@Rotblat F,1
Vehar GA@Tuddenham EG,2
Vehar GA@Capon DJ,3
Keyt B@Eaton D,1
Rodriguez H@Keyt B,1
O'Brien DP@Keyt B,1
Rotblat F@Keyt B,1
Wood WI@Keyt B,2
Tuddenham EG@Keyt B,2
Lawn RM@Keyt B,2
Keyt B@Capon DJ,2
O'Brien DP@Eaton D,1
Rotblat F@Eaton D,1
Tuddenham EG@Eaton D,1
Eaton D@Capon DJ,1
Rodriguez H@O'Brien DP,1
Rotblat F@Rodriguez H,1
Wood WI@Rodriguez H,1
Tuddenham EG@Rodriguez H,1
